Username,Comment,Likes
tw_terryshih,中國?,0
bailey_clifford7100,Hard 🔥🔥,0
snowflakesbytheoz,🔥🔥🔥🔥🔥,0
timur0904_,NLE chopsticks spittin bars 😭,0
natewandy,Isn’t that like 50us dollers??,0
sol.tero_,🔥🔥🔥🔥,0
empty_rolls_,🔥🔥🔥🔥🔥 @gq @gqaustralia,0
@gq,🔥🔥🔥🔥🔥 @gq @gqaustralia,0
@gqaustralia,🔥🔥🔥🔥🔥 @gq @gqaustralia,0
sasquach.918,This ain't it,0
charifabe_,Yoooooo this is fireeee,0
akieu72,Homies holdin like $4USD,0
rising.angels.ink,🔥🔥,0
its_young27,What’s this best this shit snaps,0
its_young27,Post this shit on SoundCloud,0
zizipho_majikijela,🔥❤️,0
ikersaurioooo,🥶🥇,0
unconventional.ink,This song hits different 🔥🔥,0
illouzzy,Bros flexing the yen yangs,0
rengoku_broooov,Ok bro we see you real grills😂,0
i.amgorem,🔥🔥nice,0
itz.izakz91,🔥🔥🔥🔥,0
ytk_liljay,Song is ahhhhhh,0
shxdy_ether,🔥🔥🔥🔥,0
danihha__nathan3,bros never money spread,0
zakariya.mayat,Bro I thought he had one good song the one when he says the n-word but actually doesn’t this song is fire,0
516_.kdoty,🔥🔥🔥,0
kenzosylvain1,Forcing there voice deep in the big 25,0
ali__rkive,🔥🔥,0
pridebaru5,Spitting fire and facts 🔥🔥❤️,0
ninjaspacegod,🔥🔥🔥,0
999dxnnisalt,🔥❤️,0
liv_handlesit,🔥🔥🔥,0
capradu18,🔥🔥🔥🔥,0
timmymott,🔥🔥🔥,0
_ja.n.ae_,🔥🔥,0
buchi_tattoo,👏👏👏👏,0
lil_mereben,Ur making it bro🔥,0
lookitsupintheair,🔥🔥🔥🆙,0
co5ent,GQ GQ man of the year 🔥,0
k3_vic,Boom 🔥🔥,0
whosdwaynejones,🔥🔥🔥🔥,0
neasysworld,🔥🔥🔥🔥,0
mustymas_316,🔥🔥🔥🔥🔥🔥,0
mcplaygt,👏👏,0
tory_imemba,🔥🔥,0
dkuaf,GQ GQ GQ,0
hayxagrams,🔥🔥,0
aidanrunz,Fire,0
black_beauty_magik,I love the sound of your voice. U are good with the grill but the grill really takes u up through there 😂,0
ronakowski,🔥🔥🔥🔥🔥🔥,0
mzfitalkaline,🔥🔥,0
astonelam,How your mouth frozen but you spitting fire?? Sheesh!😩😮‍💨🤤,0
lee_mon_aed,In love with this song ❤️🔥,0
officialvaldez,Another one 🔥,0
thelandoford,🔥🔥🔥,0
idek_anymore3370,Heat every time,0
_jsucks_,"Keep climbing the ladder Khan, you’ll be a legend in no time",0
biggenogrimez,"Young Chigga ,",0
notsoghostly,Can you drop it on SoundCloud,0
missbx730,🔥🔥🔥,0
jason.woo,talk to me nice khan 🗣️,0
beeksmind,SHEEEEE,0
rizzhype999,So dank bro cook again🔥🔥🔥,0
destinys_union_,Crazy to see ur growth over the years 💪💪💪,0
johnabarzola,🔥🔥🔥,0
jrack.zz,🔥🔥🔥🔥🔥🔥🔥,0
ilya_da_premiere,☦️💛💜💚,0
miathesedays,Another song I gotta learn. BET,0
cjtrey27,🔥🔥🔥🔥🔥 LFGGGGG,0
kimchipaejawn,Genghis 🙌,0
ykits_emz,"LIKE GQ GQ , MAN OF THE YEAR",0
bayra_______,Man of the year award goes to KHANTRAST🔥🙌🙌,0
nubiangoddessd,🔥🔥🔥 As always,0
heart.and.arts,Your flow has been in my fuckin EARS for days bro @khantrast Much love from Ontario Canada.,0
@khantrast,Your flow has been in my fuckin EARS for days bro @khantrast Much love from Ontario Canada.,0
jluchiano,🔥🔥🔥🔥,0
guttatwotymes,Ouuuuu🔥🔥🔥🔥,0
d_bravo27,🔥🔥🔥,0
jwrayy,this guy is hot 😍,0
blissperc30,来财来财,0
divertednev,Bro is gonna take it there 💯,0
rozacgmuccisam,💯😎💪,0
ninja_roll99,🔥🔥🔥,0
826matty,lfg,0
tevin_11_miner,🔥🔥🔥🔥🔥🔥,0
champagnexix,Now I got proof that I’m taking it there 👉🔥🔥,0
jaketarlov,GQ,0
lowkeyflossin,i be walking round sayin GQ GQ outta nowhere,0
eliothebrave1,🔥🔥🔥🔥🔥🔥🔥,0
goldenboy.xlm,🔥🔥,0
genevathecreated,Let’s gooooo🔥🔥🔥🔥,0
kangemusik,Just straight vibes 🔥🔥,0
tochangedamarion,🔥🔥🔥🔥,0
riaop2000,W Chinese,0
jonhz_tz,"""on bro,no cannot be scared""😤🔥",0
ardbetthat301,Nostalgic hit fam 🔥🔥🔥,0
donbrucekelly,This so HARD🔥,0
tallulahshoots,Omg Khantrast is amazing 🔥🔥🔥 this song tho 🔥,0
ihatejuliakuba,bro got nice ahh teeth 😭,0
mulispeakstruth,🔥🔥,0
michael_owpfr2,Hell yeah,0
enes_aliti,No more anime tracks I guess,0
acpvisuals,This so tough Brody 🔥🔥🔥,0
yamamoto_boss,🔥🔥,0
saffaaah,👏🏽👏🏽👏🏽,0
nottnitesh,THIS SONG GOT ME FEELING WOK - E 🔥,0
haotje,"Landed in Brooklyn, Word is bond and now this banger!? Bro is taking over🔥",0
acemulaofficial,🔥🔥🔥🔥🔥🔥🔥,0
ttlovesyou_,👏👏🔥🔥🔥,0
garvinthejeweler,🔥🔥🔥,0
goldenbahdie,This is art,0
igortodorovic1,Finally!! I was afraid I was gonna wait for this release longer then GTA6,0
californianlass,🔥🔥🔥🔥,0
neeksindatrap2,Someone call pop smoke mom and let him get on an unreleased song,0
kiwiethebuffetslayer,"Come to the UK, I just wanna talk 🤤😈🔥",0
