Username,Comment,Likes
x_highkeyella_x,Asian people when people speak their language are always so impressed I love it sm ❤️❤️❤️,0
why_sabtainnn,player 456 and frontman are with each other again😭,0
lucacelletti8,465,0
sp1dyyyyyyyy,Lee Jung Jae’s reaction is amazing,0
lil_s4adw4ve,222 and 333 are always together,0
sashyee_sinaga,👏👏👏👏👏,0
ashleyjb___,🔥🙌😂,0
shjnxy,"Bro really said ""😧""",0
francelyn,❤️,0
ny_wnn__,한국말 잘 하신다☺️,0
_kookie_bae_07,Their reactions wohhh😭🙌,0
angelicajclary,😭😭😭😭 I love it,0
fvtimxb.6,omg I love gihun,0
london_bridge_88,Idk why I loved this so much,0
_iamvaleriee,😍😍😍,0
sachalopez_92,C'est tellement fluide quand il parle en coréen,0
msmissymayhem4,You are not Korean.,0
karolinaa_2412,I jut loooooove this cast! ❤️ it breaks my heart that Squid Game ist Over. Had goosebumps over the whole last season❤️,0
_asmontaite_,Well i guess he didint learned korean from duolingo.,0
westielia,O finalKKKK,0
westielia,LACROU,0
vanedde,😂😂😂😂,0
rutuloves,Your Korean is so gooood😭👏👏,0
snehuh_._,Lee myung-gi’s english accent oomggg😭🫶,0
ireadabook2day,"Ngl, this is the reaction I expect when I speak French and France except that French is actually my first language and they be rude to anyone with a non-France French accent😭",0
juraevvoff,Call me 😂🔥,0
aneezayy,😍😍,0
letiicia.gmx,af e a tradução em português???,0
letiicia.gmx,eles passados KAKKAKKAKAKKak,0
alvaroleivaj,But why,0
j0ttt,😍😍😍,0
famouswcrp,👏👏👏,0
d3x_nigeria86,🔥🔥🔥,0
walterwhite944,너무 잘하시네요 ! 저보다 더 잘 하시네요 💪 한국어 공부하신 지 얼마나 됐어요 ?,0
vzla.julieta,@franky_choza,0
@franky_choza,vzla.julieta,0
ontustik_bylgary,Фронтмен такой сдержанный всегда и в фильме и здесь.Все так эмоционально удивлены речью на корейском журналиста.Но фронтмен спокоен,0
cyborgdreams_,Korean is a beautiful language,0
light_swan27,Siwan hadn't realized😂😂😂💕✨,0
dorkyhorseowner,Koreans are so polite.,0
juleisi_25,JAJAJJAJAJAJ amé sus reacciones 😭😭❤️,0
shor_tee314,You need to be on squid game season 4! Just be one of the mask ppl! No one will not know you not korean! Lol,0
