Username,Comment,Likes
maaliin.suvnnnn,Hi🇰🇭,0
c__det,Cambodia please 🇰🇭❤️,0
miray_forger,Turkish🇹🇷,0
sunoosshhii,🇧🇩,0
tanwar6319,INDIAA PLEASEE,0
yuki_as28,Myanmar please 🥺,0
babie_123567,🇰🇭❤️please,0
ms_giftese,🔥😍,0
ak__ari_,🇩🇿😊,0
vy.236510,🇰🇭❤️,0
n_nzysar,Burmese,0
meowesa,Uzbekistan 🇺🇿 plsss ❤️,0
ching_wzhuang,Can you change the Ao Dai costume to Nhat Binh?,0
fangg8989,🇰🇭❤️❤️,0
ounmey7757,🇰🇭,0
leng_unhappy_,🇰🇭❤️,0
beautyy_tyy34,Morocco 🇲🇦,0
maisha__adiba2,🇧🇩🇧🇩plz plz,0
eternalsevenempire_7,🇳🇵NEPAL,0
my_mum_kitchen1,Songe name??,0
sinhamahapatraanasuya,Girl you literally ate and left no crumbs 🌷😉☺️,0
nghahmawia_7,😍😍😍,0
rahimiamina67,"How about, 🇦🇫",0
1.merikh_,🇺🇿 pls,0
secret_pintrestygirl,🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳 india plssss❤️❤️,0
mnisevenx,Chinese,0
velag_with_rose,🇮🇷🤨,0
angela84202,🇰🇭🇰🇭❤️❤️🔥🔥,0
luna_nocturnee,🇧🇩?,0
tok_kuku_,❤️🔥,0
load_ruby,Sri lanka 😍,0
nita_088275,Cambodia please 🥺,0
anny2.8o8,Next you should try Bangladesh 🇧🇩🇧🇩🇧🇩🇧🇩,0
yojeokng,India 🇮🇳 plz,0
kimgift757,"Korea, Vietnam, Japan and china 🥲",0
priit495,❤️❤️,0
anisaahmad0119,I wait for Indonesia please,0
anastasia_thizon,Plssss🇰🇭🇰🇭🇰🇭🇰🇭🇰🇭🇰🇭🇰🇭🇰🇭,0
goharikkerobyan,Сan you do Armenia😍,0
liuhuimin953,发型不太准确，换个手推波试试呢,0
hautemarque_official,Cambodian traditional gown next 🇰🇭😍🔥,0
kingpluto666,🇰🇭,0
bor_meyyy,🇰🇭🇰🇭,0
