Username,Comment,Likes
nick_doerr,My glorious king Dabin. Imma need this so quickly,0
eblog3,Can’t wait to hear this remixed by _____?,0
as_ashe5773,🔥🔥🔥,0
iamnatalielatrice,I would take my kids to this & I would enjoy it ❤️,0
itss_.anthony20,Where can I get the remix of the song?,0
dandaolivr,😍😍😍😍😍,0
noork7252,❤️,0
paolla_oliveira2507,❤️❤️,0
saoni_das_verma,❤️❤️❤️,0
pt.irine,🔥🔥,0
wesleysil84,🙏🙏🙏🙏👏👏👏👏👏👏👏😭😭😭😭😭😭😭😭😭❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0
vera_musia,❤️👏,0
marccatud,is this releasing on Spotify?,0
tashiie_,🔥🔥🔥,0
classichrisprom,@gretchnatividad did anyone play this last night 😭😭😭,0
@gretchnatividad,@gretchnatividad did anyone play this last night 😭😭😭,0
a5ians3nsation,I need the Spotify link please!! Lol,0
sadxits,No one invited me now I’m sad,0
velvety.satin.truffle,I keep listening to this song ❤️❤️,0
leslie.guzman._,🔥🔥🔥,0
janetzumba14,😭😭😭😭omggggggg 😭😍,0
carli_castillo19,El dj que merezco ! 🥹🙌,0
kendracanela,YESSSSSSS!!!!!,0
its_mekieeeerrr,Goosebumps wth😭❤️,0
sarahjohnston13,https://youtu.be/oFLnXuQW7pM?si=lZix3ORjAMgXe17p 28:16 track id ? Run?,0
drealalala,"Not gonna lie, this remix converted me. Free wasn’t my favorite song in the movie, I thought it was okay compared to the others, but I’m 💯 converted now 🤩🥹",0
_jzgalveezy,😭😭😭😭 BROOO,0
jolalaand,Huwaaaaaa enakkk😭😭,0
abdi_jrm,You have to make one with Golden 😍🤩🙏,0
piopio0528,BRUH???? THAT WAS SIIIIIICK!!!!,0
mahan._.gge,🛐🛐🛐🛐🛐🛐🛐🛐🛐🛐🥺🛐🛐🥺🛐🥺🛐🥺🛐🥺🛐🥺🛐🥺🛐🥺🛐🥺🛐🥺🛐🥺🛐🥺🛐🥺🛐🥺🛐🥺🛐🥺🛐🥺🛐🥺🛐🥺🛐🥺🛐🥺🛐🥺🛐,0
urinmyheart_09,MY EARS HAVE BEEN BLESSED,0
matharris7,This is so freaking good! The best song in the movie and this remix is amazing!,0
mattyroach,YESSSIRRR,0
haykuwajima,Omg it’s like my dream 😭,0
its.nasaaa,I wish they were real people so we can go to their concerts😭,0
sarah.evangeline00,Drop on Spotify rn plz,0
a_mb29,😍😍😍,0
peternguyen2014,free is such a 🔥🔥🔥 song,0
oct.plee,🔥🔥,0
millkowskisupertramp,Right when this soundtrack came out I was dying to hear some EDM remakes. You crushed this!,0
farangis_2709,I love it (✿ ♥︎‿♥︎)(｡♥︎‿♥︎｡)✧,0
triiizyg,🙌😍,0
akasharose141,I love this phenomenon 🔥,0
cailchip_,IVE BEEN WAITING FOR SOMEONE TO DO MIXES TO THIS SOUNDTRACK THAAANNKK YOUUUUU,0
stiglerkhalif,Nice remix,0
karenjaneramirez,🙌🙌🙌,0
selenemoon18,Y la parte del rap de él donde está?,0
jayssica_,🔥🔥🔥🔥🔥,0
sirilehner,You are healing meeee🥹,0
kdoramaasbr,@ejae_k,0
@ejae_k,kdoramaasbr,0
lifeof.clumsy.saf,Okay can i get it on apple musicc and spotifyyyy,0
elizabeth_pimentell,@kevinwoo_official,0
@kevinwoo_official,elizabeth_pimentell,0
dan_achurro,BRUH WHERE WAS THIS,0
darilimoon,WE NEED THIS IN YT,0
m00re_wyatt,Need to cry to this live like I did when I watched the movie 🥺❤️,0
jenndesta,@_cxsssie !!!,0
@_cxsssie,@_cxsssie !!!,0
devine___intervention,I WOULD COMBUST HEARING THIS LIVE 😭😭😭😭,0
miss_seashelly__,please edm fam remix the shit out of the soundtrack ! 🫶🏼🫶🏼🫶🏼🫶🏼 begging 😭,0
ehcancel,YESSSSSS,0
ehcancel,Put this on Apple Music asap,0
rizzxc_a,Need this on spotify!! 🙌🏻♥️,0
cam.cam.shabam,I NEED THIS IN MY PLAYLIST,0
stothehaech,I want to see this live too!,0
malenachim,Fine I guess I’ll watch it again for the third time 😭,0
_daniel_70022_,Broooooooooo I neeed this 🙏🥺,0
joevannahcortes,🔥🔥🔥,0
barton_babe,😭😭😭,0
robbrady12,@ejae_k,0
@ejae_k,robbrady12,0
nexen_music,Goosebumps 🥹✨,0
aliarnez1,so peak,0
amyloudenise_,I HAVE BEEN WAITING FOR THIS!! WE ALL NEEDED THIS!!!!! IM LITERALLY CRYING RN,0
amyloudenise_,I would absolutely lose it if i see this live,0
1cheekgo,This summers best Sadboi remix 🥹😭♥️,0
matthew.mochii,This is so GOODDDDDDDD😭❤️,0
mqdd9611,🔥🔥🔥🔥🔥🔥,0
rhanfa_oficial,😍🙏🙏🙏🙏,0
vvaun,SOOOO GOOOOODDDD!!!!!!!,0
chocolatelush64,This needs to drop like 3 weeks ago!!!! Let's go!!!,0
mo_q1209,❤️❤️😭😭😭😭😭❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,0
ani_cake,😭😭😭😭😭😭😭😭❤️❤️❤️❤️❤️,0
allionelove,💜🖤💖💜🖤💖,0
krystalla.ca,HAAAI it’s my bff @feedmemelanie front dead and centre,0
@feedmemelanie,HAAAI it’s my bff @feedmemelanie front dead and centre,0
djcarlomusic,🔥AF!,0
queenyang2024,Do golden…next🔥🥹,0
meldacahya_,WOWW😭😭,0
mark__mayo,😍🔥🥹 this goes hard!,0
patherthao1991,🔥🔥🔥🔥🔥 yasssss,0
k3mdh,Drop this remix 😭🔥,0
benshe0425,🔥🔥🔥,0
serenacasstro,"Fala sério, ficou incrível 🔥🔥",0
serenacasstro,Amazing 🤩,0
_chabo.unicorn11,OBSESSED!!!!,0
s_s.drawing,🔥🔥🔥🔥🔥,0
oallex_silva,❤️🔥 omg 😭,0
raineloroberts,I NEED TO SEE THIS LIVE ASAP,0
duongdvu,Come back to Dallas the children miss you,0
