Username,Comment,Likes
pretty_face_princess23,💚💚💚💚,0
ceedagirl_,😂😂😭,0
jazhari_4,😂😂,0
johnson_ariyah,💚🔥🤣,0
dylan.weeks,@nba_youngboy,0
@nba_youngboy,dylan.weeks,0
lilj._13,❤️💚,0
scamgloqx,Bros invited to every cookout💯,0
3gee8deonap,Don't know who i want.. U the one I want😂,0
ethans_world0,“ dont know who i want you the one i want”,0
rabboscolah,Everytime I catch my feelings lock em in a Vottle 😂😂😂,0
lil_ryln,I heard slime tune clear as day,0
3.1.7layla,ayy he could have did yb concert in chicago😭,0
nahliyah45,What you know about yb,0
twocupbando,@christianl.13 chasin loot,0
@christianl.13,@christianl.13 chasin loot,0
_1lork3,NBA wungboy 😭,0
_cristian.q.s__,Realer fan than most ppl,0
pbbxray,💚💚💚,0
mcbridenptx,YB 🔥🔥🔥,0
caremey2elegant,This the part I like the mosr,0
7r0unds_,i dont want my ex i dont want no bih i had i js wanna chancehopefully i make u glad,0
jbanz_1,Song name?,0
vcard_til64,NBA YOUNGSOY SAUCE,0
ballislife_ak,😂😂,0
levar_morant,@bouncymeech21 😂😂😂😂,0
@bouncymeech21,@bouncymeech21 😂😂😂😂,0
tygotdajuiice,He got it 😹,0
jadoe.ebk,🔥🔥🔥,0
angel_gonzalez_6767,Nevada,0
darealest_.cakee12,@_thatboyrayy,0
@_thatboyrayy,darealest_.cakee12,0
angel_gonzalez_6767,The best song yb,0
griffin_furniss,Goin crazy,0
jayfive0520,😭🔥🔥,0
chxckyyy._,💚💚,0
jahilations,dats how it be tho,0
it_just_babynas,💚💚💚💚💚💚💚💚,0
jordannservin,bro in the back messing wit yb 😂,0
_.782922,🔥🔥🔥🔥🔥🔥🔥,0
kitamessi22,🔥🔥,0
ezraaa__aa,@ryynn.p,0
@ryynn.p,ezraaa__aa,0
modajunkie0772,😂😂,0
d1_coby11,@neverbrokeagainllc,0
@neverbrokeagainllc,d1_coby11,0
fxd.rj,💚💚,0
rafeliz49,Hahah,0
kts.wawa,He made sure he studied that,0
b_luhda_dough,🔥🔥🔥🔥🔥💚,0
unicornqueef13,💚💚💚💚,0
mr_belttoazz,💚😭,0
yvl_cam,NBA Jungboy,0
raerae9063,"Oh, he was trying to be like yb",0
desniggashatejd,Youngboy fans mad bc he might not saying the right lyrics,0
_.ashleee.chanel,😂😂,0
strapkayden_7,Jus stop 🤣🤣🤣🤣,0
trill.clinton,The nod of approval from mans in the back 😂😂,0
bandzz4jay21,😭😂🤣,0
2silentmir,Nba youngfuu,0
iheart.surah,ok sit back down,0
abm.muski,“brothas dying” 😭😭😭😭,0
jett_blends,@beamedby_jt,0
@beamedby_jt,jett_blends,0
jay5iivecmb23,“Ion on no drugs not rn baby it’s the truuuhhh”🗣️🗣️🗣️😂,0
bigprince_4,💚💚💚,0
chaseucity_3,🤣🤣🤣,0
young_slayer_wym,Chinese youngboy,0
spider1000,He did that.,0
r_dantas7,Novo membro da 4kt o homem canta muito,0
legyndcoat,@aveion.1,0
@aveion.1,legyndcoat,0
35lilmj,🔥💚💚,0
livewith.brazil,@eastyflakaa 🤣🤣😭,0
@eastyflakaa,@eastyflakaa 🤣🤣😭,0
luh_kevi34,😂😂,0
maxiscool85,asian yb fr fr,0
cntgetenoughof_rie,@nba_youngboy,0
@nba_youngboy,cntgetenoughof_rie,0
__prettyyyme,@dajah.c 🤣🤣 wtf,0
@dajah.c,@dajah.c 🤣🤣 wtf,0
kam.fyn,@nba_youngboy,0
@nba_youngboy,kam.fyn,0
yakkskyee,Mannnn bye you a opp to #freedurkio🦅,0
eddies778,😭😭😭,0
deyfw._.kay,Yes seoyung,0
w1ckedl0v3r,😭😭😭😭😭😭😭🔥🔥🔥💚,0
userr2ks8000,Nba youngchoy,0
ahkhamo_,Nba soyoung,0
