Username,Comment,Likes
fitterthanyouraverage.mm,I wish I was there your Tongan sister would have beat him up for you guys,0
donatella.h1,"stoppp i used to live in the same area this happened i know where that is and it’s so sad to think that people say and do this stuff even in a town like that normally it doesn’t happen but it’s just the fact like you couldn’t mind ur business?- like no one was talking to you. i’m fillipino and regardless of how diverse a place can be there will always be that one person to ruin it :,)",0
only_up3.10.7,Shits fucked yes but at what point do you just stand up and lay dude out like fuck,0
that1samoanguyy,Mannn fk that guy,0
kaysuella,"Where is this clowns mugshot???? After seeing he was arrested I looked for articles and could only one one singular grainy ass picture of him in a car. I wanted to see this dude in all his shame, but I guess he’s too whyte for that.",0
asparassun,Just his comments makes me wanna slam his face in the wall or floor,0
sakshriyan,Call the police! Oh god that's terrifying. This is the third such video I've seen today 😢,0
piyushi_3009,@arinekim It's quite deplorable that it happened to you guys. I appreciate the patience that you both showed in order to avoid any kind of violent mess. Try visiting India. You'll love it. Such cases never happen in India. But in case such unfortunate event happens in India there will be hundreds of locals standing right beside you to help. ❤️,0
jamesw_913,Why didn’t this dude do anything like he just laughed rather than standing up for himself and his frirnd,0
lize_boers,They were just eating and he just came out of nowhere looking for a fight... i'm so disturbed with people like this,0
latte.hara,"""she was right to just ignore"" ""he shouldnt have made that joke"" blah blah. everyone has their own opinion on whats right and wrong and my version of ""right"" would be throw some fucking hands and go to jail. ALSO some ppl respond with jokes when they're nervous they cant help it. they both kept their cool tho respect bc ik i wouldnt 🕺",0
ebiversive,I thought this was gonna be a silly video but holy shit..,0
lu_cie_hie,WTF BRO GO TO HELL PEACE OF SH-,0
cindydonko,This is so heartbreaking 💔 I’m so sorry you had to go through this!,0
thatwakefieldguy,"Almost every racial altercation where I've retaliated against almost always turn violent, I may be white but it happens, if you do not have the means to defend yourself then the best thing to do is to avoid direct conflict until you absolutely can't anymore, these types of people are ALWAYS looking for problems so if you can avoid them like the plague unless they give you no other option because the law is going to look at you before they look at them, to me its not worth the attention",0
_princess.__.jerry_,Please tell me this man was reported!,0
antonio.barios,Hell fuckin yea,0
ljheric5891,"Brother, don't say sorry to them. They only have balls saying that in the safety of their numbers. Try doing that to one of us in Asia. Only shows his own low IQ.",0
alexccespedes,Idk I think he got some weird self hating right there. He is putting way too much attention on the guy eating. Please get some help 😂,0
ouzabdouabdou,I seriously had anxiety watching this ....like ....,0
kevinchenr,Bruhh I thought the stranger was joking at first 💀,0
